Supplier	Total_Invoice_Amount	Total_Invoice_Count	Year	Client	Record_Count
"Mid-Coast Electric Supply, Inc."	18420.390000	19.000000	2016	"equinor"	2
"Mid-Coast Electric Supply, Inc."	56079.810000	25.000000	2017	"equinor"	2
"Mid-Coast Electric Supply, Inc."	7238.300000	19.000000	2018	"equinor"	1
"Mid-Coast Valve & Equipment, Inc"	200353.610000	196.000000	2018	"equinor"	2
"Midland Paper Company Inc."	41418.980000	35.000000	2016	"equinor"	3
"Midland Paper Company Inc."	73757.840000	32.000000	2017	"equinor"	1
"Midland Paper Company Inc."	39143.890000	19.000000	2018	"equinor"	2
"MID-WEST ELECTRIC CO INC."	1282.230000	4.000000	2016	"equinor"	1
"MID-WEST ELECTRIC CO INC."	2912.380000	6.000000	2017	"equinor"	1
"MID-WEST ELECTRIC CO INC."	27966.790000	7.000000	2018	"equinor"	1
"Mike Palmer Petroleum Services Inc."	1549125.280000	432.000000	2015	"equinor"	4
"Mike Palmer Petroleum Services Inc."	184264.870000	95.000000	2016	"equinor"	4
"Mike Palmer Petroleum Services Inc."	312220.980000	214.000000	2017	"equinor"	2
"Mike Palmer Petroleum Services Inc."	182439.750000	102.000000	2018	"equinor"	3
"Milestone Environmental Services LL"	331844.100000	46.000000	2015	"equinor"	1
"Milestone Environmental Services LL"	463031.050000	67.000000	2016	"equinor"	1
"Milestone Environmental Services LL"	179137.400000	95.000000	2017	"equinor"	1
"Milestone Environmental Services LL"	209883.000000	81.000000	2018	"equinor"	2
"Milford Pipe & Supply"	59766.570000	6.000000	2015	"equinor"	2
"Millennium Environmental"	308638.950000	56.000000	2015	"equinor"	4
"Miller Environmental Services"	42716.800000	26.000000	2015	"equinor"	2
"Miller Environmental Services"	36699.780000	38.000000	2016	"equinor"	3
"Miller Environmental Services"	33345.320000	48.000000	2017	"equinor"	2
"Miller Environmental Services"	55922.940000	42.000000	2018	"equinor"	4
"Miller Insulation Company, Inc."	1250922.860000	195.000000	2015	"equinor"	4
"Miller Insulation Company, Inc."	258474.170000	83.000000	2016	"equinor"	5
"Miller Insulation Company, Inc."	263139.460000	74.000000	2017	"equinor"	4
"Miller Insulation Company, Inc."	634148.220000	53.000000	2018	"equinor"	3
"Miller Law Offices, PLLC"	1388975.000000	217.000000	2015	"equinor"	1
"Miller Law Offices, PLLC"	845060.000000	122.000000	2016	"equinor"	1
"Miller Law Offices, PLLC"	640.000000	1.000000	2017	"equinor"	1
"Miller Oil Co Inc"	100179.810000	101.000000	2015	"equinor"	1
"Millquip, LLC"	70968.000000	1.000000	2017	"equinor"	1
"Miss Utility of West Virginia, Inc."	830.500000	13.000000	2015	"equinor"	1
"Miss Utility of West Virginia, Inc."	263.200000	13.000000	2016	"equinor"	1
"Missouri Basin Well Service Inc."	402891.420000	322.000000	2016	"equinor"	4
"Missouri Basin Well Service Inc."	1035636.780000	1325.000000	2017	"equinor"	6
"Missouri Basin Well Service Inc."	554050.450000	711.000000	2018	"equinor"	6
"Mistras Group, Inc."	121973.970000	72.000000	2016	"equinor"	2
"Mistras Group, Inc."	800978.580000	204.000000	2017	"equinor"	2
"Mistras Group, Inc."	701100.610000	150.000000	2018	"equinor"	2
"ML Strategies"	181449.440000	9.000000	2018	"equinor"	1
"Mlb Consulting LLC"	22727416.380000	7261.000000	2015	"equinor"	2
"Mlb Consulting LLC"	14795591.160000	1153.000000	2016	"equinor"	6
"Mlb Consulting LLC"	19102409.570000	1516.000000	2017	"equinor"	7
"Mlb Consulting LLC"	19882141.870000	1526.000000	2018	"equinor"	8
"MMR Constructors, Inc."	1408273.850000	26.000000	2015	"equinor"	6
"MMR Constructors, Inc."	4015059.720000	86.000000	2016	"equinor"	6
"MMR Constructors, Inc."	5270916.180000	315.000000	2017	"equinor"	6
"MMR Constructors, Inc."	1497350.860000	199.000000	2018	"equinor"	6
"Modern Machine Works Inc"	2280.340000	1.000000	2015	"equinor"	1
"Mohawk Energy Ltd."	85849.270000	1.000000	2016	"equinor"	1
"Mohawk Energy Ltd."	211072.460000	2.000000	2018	"equinor"	1
"Momentum Pressure Control, LLC dba"	1994205.070000	48.000000	2016	"equinor"	1
"Momentum Pressure Control, LLC dba"	1985685.640000	53.000000	2017	"equinor"	1
"Momentum Pressure Control, LLC dba"	6396709.970000	167.000000	2018	"equinor"	1
"Mondak Portables LLC"	168872.640000	241.000000	2015	"equinor"	4
"Mondak Portables LLC"	116190.280000	198.000000	2016	"equinor"	2
"Mondak Portables LLC"	125663.120000	206.000000	2017	"equinor"	2
"Mondak Portables LLC"	56067.480000	151.000000	2018	"equinor"	2
"Mon-Dak Water And Septic Service"	22368.390000	33.000000	2015	"equinor"	3
"Mon-Dak Water And Septic Service"	18699.310000	68.000000	2016	"equinor"	3
"Mon-Dak Water And Septic Service"	30596.490000	127.000000	2017	"equinor"	5
"Mon-Dak Water And Septic Service"	23539.580000	112.000000	2018	"equinor"	2
"Monoprice, Inc."	65.560000	4.000000	2016	"equinor"	1
"Monoprice, Inc."	9.150000	1.000000	2017	"equinor"	1
"Monpower"	2773.870000	4.000000	2015	"equinor"	2
"Monpower"	121.390000	3.000000	2016	"equinor"	1
"Monpower"	1543.580000	11.000000	2017	"equinor"	1
"Montana Dakota Utilities Company"	26475.240000	4.000000	2016	"equinor"	1
"Montana Dakota Utilities Company"	147794.290000	23.000000	2017	"equinor"	1
"Montana Dakota Utilities Company"	159453.830000	24.000000	2018	"equinor"	1
"MONTGOMERY BARNETT LLP"	7763.250000	1.000000	2015	"equinor"	1
"Moody & Associates, Inc."	585981.350000	84.000000	2015	"equinor"	4
"Moody & Associates, Inc."	217787.410000	27.000000	2016	"equinor"	1
"Moody & Associates, Inc."	93009.470000	46.000000	2017	"equinor"	2
"Moody & Associates, Inc."	3404.380000	10.000000	2018	"equinor"	1
"Morgan Lewis & Bockius, LLP"	622340.410000	6.000000	2015	"equinor"	3
"Morgan Lewis & Bockius, LLP"	464745.030000	71.000000	2016	"equinor"	5
"Morgan Lewis & Bockius, LLP"	694054.310000	32.000000	2017	"equinor"	3
"Morgan Lewis & Bockius, LLP"	360114.840000	33.000000	2018	"equinor"	2
"Morrow & Erhard Co., L.P.A."	98866.270000	38.000000	2015	"equinor"	1
"Morrow & Erhard Co., L.P.A."	3238.840000	1.000000	2016	"equinor"	1
"Morse Communications, Inc."	519.600000	1.000000	2016	"equinor"	1
"Motive Drilling Technologies, Inc"	51937.000000	2.000000	2017	"equinor"	1
"Motive Drilling Technologies, Inc"	30162.500000	3.000000	2018	"equinor"	1
"Mott MacDonald NY Inc."	847167.930000	12.000000	2018	"equinor"	4
"Mountain West Contracting"	936021.060000	13.000000	2015	"equinor"	1
"Mountain West Contracting"	82849.760000	6.000000	2016	"equinor"	1
"Mountrail-Williams Electric"	10163055.340000	74.000000	2015	"equinor"	2
"Mountrail-Williams Electric"	11287595.460000	53.000000	2016	"equinor"	2
"Mountrail-Williams Electric"	11006159.690000	68.000000	2017	"equinor"	2
"Mountrail-Williams Electric"	12301948.470000	98.000000	2018	"equinor"	2
"Mo-Vac Service Co of Alice"	712.500000	1.000000	2015	"equinor"	1
"Move Solutions-Austin Ltd"	15345.140000	18.000000	2015	"equinor"	1
"Move Solutions-Austin Ltd"	116836.700000	22.000000	2016	"equinor"	1
"Move Solutions-Austin Ltd"	58829.070000	27.000000	2017	"equinor"	2
"Move Solutions-Austin Ltd"	68015.030000	23.000000	2018	"equinor"	1
"Moxie Media, Inc."	38839.220000	1.000000	2015	"equinor"	1
"Moxie Media, Inc."	19419.600000	5.000000	2016	"equinor"	1
"Moxie Media, Inc."	38839.200000	12.000000	2017	"equinor"	1
"Moxie Media, Inc."	52379.140000	15.000000	2018	"equinor"	2
"MPH INDUSTRIES, INC"	2887.450000	1.000000	2017	"equinor"	1
"MPS Group, Inc"	418026.000000	45.000000	2018	"equinor"	1
"MRC Global (US) Inc."	9787907.800000	1468.000000	2015	"equinor"	18
"MRC Global (US) Inc."	3080960.600000	702.000000	2016	"equinor"	8
"MRC Global (US) Inc."	3342540.810000	730.000000	2017	"equinor"	11
"MRC Global (US) Inc."	2644408.590000	251.000000	2018	"equinor"	11
"MS Directional, LLC"	1032283.960000	80.000000	2015	"equinor"	2
"MS Directional, LLC"	66987.680000	12.000000	2016	"equinor"	1
"MS Directional, LLC"	4155360.610000	56.000000	2017	"equinor"	2
"MS Directional, LLC"	2417273.570000	18.000000	2018	"equinor"	2
"Msdsonline Inc"	7325.000000	5.000000	2018	"equinor"	4
"MSES Consultants"	15752.000000	2.000000	2015	"equinor"	1
"MSES Consultants"	2868.360000	1.000000	2017	"equinor"	1
"MSR Customs Corporation"	9900.000000	1.000000	2016	"equinor"	1
"MSR Customs Corporation"	9900.000000	1.000000	2017	"equinor"	1
"MSR Customs Corporation"	9900.000000	1.000000	2018	"equinor"	1
"Multi-Chem Group LLC"	721143.440000	615.000000	2015	"equinor"	4
"Multi-Chem Group LLC"	1448743.780000	1190.000000	2016	"equinor"	3
"Multi-Chem Group LLC"	1316495.560000	746.000000	2017	"equinor"	5
"Multi-Chem Group LLC"	3018858.020000	113.000000	2018	"equinor"	5
"Mustang Aerial Services Inc."	71444.780000	16.000000	2015	"equinor"	2
"Mustang Aerial Services Inc."	38085.210000	15.000000	2016	"equinor"	2
"Mustang Aerial Services Inc."	35247.900000	17.000000	2017	"equinor"	1
"Mustang Aerial Services Inc."	40201.920000	13.000000	2018	"equinor"	1
"Myers Water Transfer LLC"	751919.670000	33.000000	2016	"equinor"	1
"Myers Water Transfer LLC"	3139743.870000	96.000000	2017	"equinor"	1
"Myers Water Transfer LLC"	69069.000000	1.000000	2018	"equinor"	1
"Myriad Global Media Ltd"	4500.000000	2.000000	2015	"equinor"	1
"Myriad Global Media Ltd"	40000.000000	2.000000	2018	"equinor"	1
"N. Darlene Walker & Associates, LP"	19500.000000	8.000000	2015	"equinor"	1
"N. Darlene Walker & Associates, LP"	18000.000000	7.000000	2016	"equinor"	1
"N. Darlene Walker & Associates, LP"	17500.000000	7.000000	2017	"equinor"	1
"N. Darlene Walker & Associates, LP"	18000.000000	7.000000	2018	"equinor"	2
"Nabors Drilling Technologies USA, I"	35500531.650000	315.000000	2015	"equinor"	2
"Nabors Drilling Technologies USA, I"	21138334.630000	138.000000	2016	"equinor"	2
"Nabors Drilling Technologies USA, I"	14861147.530000	117.000000	2017	"equinor"	2
"Nabors Drilling Technologies USA, I"	25557585.040000	179.000000	2018	"equinor"	5
"Nalco Company LLC"	2790082.120000	938.000000	2015	"equinor"	3
"Nalco Company LLC"	3508352.970000	1622.000000	2016	"equinor"	4
"Nalco Company LLC"	6214965.190000	1413.000000	2017	"equinor"	4
"Nalco Company LLC"	12998082.880000	3262.000000	2018	"equinor"	11
"Nalco-FabTech LLC"	21578.380000	20.000000	2015	"equinor"	1
"Nalco-FabTech LLC"	2022570.600000	47.000000	2016	"equinor"	4
"Nalco-FabTech LLC"	2348340.460000	33.000000	2017	"equinor"	3
"Nalco-FabTech LLC"	1561874.410000	23.000000	2018	"equinor"	4
"Nanonation, Inc"	41215.250000	5.000000	2017	"equinor"	1
"Nanonation, Inc"	7462.000000	1.000000	2018	"equinor"	1
"National Aeronautics and Space Admi"	1421246.000000	1.000000	2015	"equinor"	1
"National Aeronautics and Space Admi"	950000.000000	2.000000	2016	"equinor"	2
"National Aeronautics and Space Admi"	15728.500000	1.000000	2017	"equinor"	1
"National Aeronautics and Space Admi"	-15728.500000	1.000000	2018	"equinor"	1
"National Oilwell Dht, Lp"	1788618.230000	179.000000	2015	"equinor"	4
"National Oilwell Dht, Lp"	969067.080000	85.000000	2016	"equinor"	4
"National Oilwell Dht, Lp"	2736304.200000	155.000000	2017	"equinor"	5
"National Oilwell DHT, LP"	141623.860000	27.000000	2017	"equinor"	2
"National Oilwell Dht, Lp"	2542216.250000	219.000000	2018	"equinor"	8
"National Oilwell DHT, LP"	37575.080000	9.000000	2018	"equinor"	1
"National Oilwell Varco Lp"	4104739.520000	227.000000	2015	"equinor"	7
"National Oilwell Varco Lp"	2194485.140000	141.000000	2016	"equinor"	7
"National Oilwell Varco Lp"	8360177.060000	222.000000	2017	"equinor"	5
"National Oilwell Varco Lp"	5881644.220000	213.000000	2018	"equinor"	4
"National Oilwell Varco LP (dba)"	27388.430000	24.000000	2015	"equinor"	2
"National Oilwell Varco LP (dba)"	13284.120000	15.000000	2016	"equinor"	1
"National Oilwell Varco LP (dba)"	2649.350000	5.000000	2017	"equinor"	1
"National Oilwell Varco UK LTD (Down"	32801.440000	1.000000	2015	"equinor"	1
"National Oilwell Varco, LP"	1051038.000000	5.000000	2015	"equinor"	1
"National Oilwell Varco, LP"	161177.800000	2.000000	2016	"equinor"	1
"National Oilwell Varco, LP"	104084.460000	3.000000	2018	"equinor"	2
"National Petrographic Service, Inc."	1710.770000	1.000000	2015	"equinor"	1
"National Petroleum Council"	57119.000000	1.000000	2015	"equinor"	1
"National Petroleum Council"	48551.000000	1.000000	2016	"equinor"	1
"National Petroleum Council"	50733.000000	1.000000	2017	"equinor"	1
"National Petroleum Council"	57322.000000	1.000000	2018	"equinor"	1
"National Signs, LLC"	133520.960000	7.000000	2016	"equinor"	1
"National Signs, LLC"	20777.510000	2.000000	2018	"equinor"	1
"National Union Fire Insurance Compa"	34106.000000	1.000000	2015	"equinor"	1
"National Union Fire Insurance Compa"	34106.000000	1.000000	2016	"equinor"	1
"National Union Fire Insurance Compa"	34106.000000	1.000000	2017	"equinor"	1
"National Union Fire Insurance Compa"	30926.000000	1.000000	2018	"equinor"	1
"Native Energy Solutions LLC"	17637562.960000	1676.000000	2015	"equinor"	5
"Native Energy Solutions LLC"	11035811.800000	2084.000000	2016	"equinor"	7
"Native Energy Solutions LLC"	9222984.960000	1506.000000	2017	"equinor"	7
"Native Energy Solutions LLC"	4734185.900000	585.000000	2018	"equinor"	5
"Natural Gas Supply Association"	50000.000000	1.000000	2017	"equinor"	1
"Nautical Solutions,L.L.C."	3411852.370000	21.000000	2015	"equinor"	3
"Nautical Solutions,L.L.C."	2249454.510000	9.000000	2016	"equinor"	1
"Nautical Solutions,L.L.C."	897310.500000	7.000000	2018	"equinor"	1
"NAVEX Global, Inc."	12660.210000	1.000000	2016	"equinor"	1
"NAVEX Global, Inc."	13693.280000	1.000000	2018	"equinor"	1
"Nce Computer Group"	4676.400000	2.000000	2017	"equinor"	1
"NCS Multistage LLC"	1517851.990000	2.000000	2017	"equinor"	1
"NCS Multistage LLC"	639975.000000	6.000000	2018	"equinor"	2
"Neil's Pressure Washing and Paintin"	219865.000000	24.000000	2015	"equinor"	1
"Neil's Pressure Washing and Paintin"	198790.280000	26.000000	2016	"equinor"	3
"Neil's Pressure Washing and Paintin"	343097.500000	49.000000	2017	"equinor"	3
"Neil's Pressure Washing and Paintin"	191930.970000	14.000000	2018	"equinor"	2
"Nemont Telephone Cooperative"	3629.640000	6.000000	2015	"equinor"	1
"Nemont Telephone Cooperative"	22089.050000	12.000000	2016	"equinor"	3
"Nemont Telephone Cooperative"	17795.170000	11.000000	2017	"equinor"	1
"Nemont Telephone Cooperative"	21148.350000	13.000000	2018	"equinor"	2
"NeoInsulation, LLC"	490730.380000	21.000000	2015	"equinor"	2
"NeoInsulation, LLC"	1142243.350000	180.000000	2016	"equinor"	2
"NeoInsulation, LLC"	2074915.790000	772.000000	2017	"equinor"	2
"NeoInsulation, LLC"	379020.620000	17.000000	2018	"equinor"	3
"Neon Electric Corporation"	172703.250000	2.000000	2015	"equinor"	1
"Neon Electric Corporation"	87084.380000	3.000000	2016	"equinor"	1
"Neon Electric Corporation"	388464.420000	3.000000	2018	"equinor"	2
"Neopost Usa Inc"	100014.400000	2.000000	2015	"equinor"	1
"Neset Consulting Service Inc."	2194419.970000	220.000000	2015	"equinor"	2
"Neset Consulting Service Inc."	678919.120000	72.000000	2016	"equinor"	2
"Neset Consulting Service Inc."	763684.050000	81.000000	2017	"equinor"	1
"Neset Consulting Service Inc."	363171.800000	26.000000	2018	"equinor"	1
"Network Cabling Services"	1869.750000	1.000000	2015	"equinor"	1
"Netwrk Access National, LLC"	4535.800000	4.000000	2016	"equinor"	1
"Neuralog, Inc"	5845.500000	1.000000	2017	"equinor"	1
"New Energy Transport, Inc."	18718.750000	16.000000	2015	"equinor"	1
"New Energy Transport, Inc."	20215.080000	15.000000	2016	"equinor"	1
"New Mexico Pipe And Supply Corporat"	179398.650000	68.000000	2015	"equinor"	1
"New Pig Energy Corporation"	115205.140000	4.000000	2018	"equinor"	1
"Newalta Environmental Services Inc"	6825149.820000	81.000000	2015	"equinor"	2
"Newalta Environmental Services Inc"	1140609.360000	35.000000	2016	"equinor"	1
"Newalta Environmental Services Inc"	36840.000000	9.000000	2017	"equinor"	2
"Newkota Services and Rentals LLC"	1569.760000	4.000000	2015	"equinor"	1
"Newkota Services and Rentals LLC"	101804.770000	55.000000	2016	"equinor"	1
"Newkota Services and Rentals LLC"	96189.860000	90.000000	2017	"equinor"	1
"Newkota Services and Rentals LLC"	419822.780000	82.000000	2018	"equinor"	2
"Newman Outdoor Advertising"	19440.000000	1.000000	2016	"equinor"	1
"Newpark Drilling Fluid (Australia)"	13042.900000	2.000000	2015	"equinor"	1
"Newpark Drilling Fluids LLC"	3182223.840000	30.000000	2015	"equinor"	2
"Newpark Drilling Fluids LLC"	3569473.990000	10.000000	2016	"equinor"	2
"Newpark Drilling Fluids LLC"	658116.300000	22.000000	2017	"equinor"	2
"Newpark Drilling Fluids LLC"	241383.760000	15.000000	2018	"equinor"	2
"Newpark Mats and Integrated Service"	1235504.910000	161.000000	2018	"equinor"	2
"Nexans Norway AS,Oslo"	40000.000000	1.000000	2015	"equinor"	1
"Nexen Data Solutions Inc."	580925.720000	129.000000	2015	"equinor"	8
"Nexen Data Solutions Inc."	187058.490000	72.000000	2016	"equinor"	5
"Nexen Data Solutions Inc."	284014.380000	121.000000	2017	"equinor"	3
"Nexen Data Solutions Inc."	249380.050000	115.000000	2018	"equinor"	3
"Nexen Petroleum U.S.A., Inc."	726882.630000	2.000000	2017	"equinor"	1
"Nexus Security Solutions"	20255.390000	7.000000	2017	"equinor"	1
"NGL Energy Partners, LP"	361495.950000	381.000000	2018	"equinor"	3
"Nichols-Given Associates, Inc."	207832.110000	2.000000	2015	"equinor"	2
"NIIT Limited"	1500.000000	1.000000	2016	"equinor"	1
"NIIT Limited"	3500.000000	1.000000	2017	"equinor"	1
"NIIT Limited"	9250.000000	1.000000	2018	"equinor"	1
"Nitec, LLC"	618408.810000	4.000000	2018	"equinor"	1
"Nitro Construction, LLC"	378578.470000	77.000000	2015	"equinor"	1
"Nitro Construction, LLC"	188163.400000	57.000000	2016	"equinor"	1
"Nitro Construction, LLC"	437388.340000	102.000000	2017	"equinor"	2
"Nitro Construction, LLC"	515342.330000	122.000000	2018	"equinor"	1
"Nitro Fluids, LLC"	334002.890000	107.000000	2015	"equinor"	2
"Nitro Fluids, LLC"	1296658.120000	78.000000	2017	"equinor"	1
"Nitro Fluids, LLC"	1595869.930000	72.000000	2018	"equinor"	1
"Noah Consulting LLC"	185880.000000	6.000000	2015	"equinor"	2
"Noble Casing, Inc"	399133.840000	36.000000	2015	"equinor"	2
"Noble Casing, Inc"	72545.950000	10.000000	2016	"equinor"	1
"Noble Casing, Inc"	487779.770000	54.000000	2017	"equinor"	1
"Noble Casing, Inc"	674603.000000	78.000000	2018	"equinor"	1
"Noble Drilling LLC"	1674300.450000	21.000000	2016	"equinor"	1
"Noble Drilling LLC"	3891038.610000	53.000000	2017	"equinor"	1
"Noble Drilling LLC"	535783.460000	7.000000	2018	"equinor"	1
"Nobu Florist of Stamford Inc."	1897.310000	10.000000	2015	"equinor"	1
"Nobu Florist of Stamford Inc."	1520.760000	11.000000	2016	"equinor"	1
"Nobu Florist of Stamford Inc."	1653.750000	9.000000	2017	"equinor"	2
"Nobu Florist of Stamford Inc."	122.300000	1.000000	2018	"equinor"	1
"Nodak Oilfield Services LLC"	1880639.000000	310.000000	2015	"equinor"	2
"Nodak Oilfield Services LLC"	1946643.980000	65.000000	2017	"equinor"	2
"Nodak Oilfield Services LLC"	534279.420000	19.000000	2018	"equinor"	1
"Nolan Power Group,LLC"	96026.970000	12.000000	2017	"equinor"	2
"Nolan Power Group,LLC"	634281.190000	39.000000	2018	"equinor"	2
"Nordea Bank Finland PLC"	9200.000000	3.000000	2017	"equinor"	1
"Nordea Bank Finland PLC"	11820.000000	4.000000	2018	"equinor"	1
"Norris Training Systems, Inc."	11915.860000	5.000000	2015	"equinor"	2
"Norris Training Systems, Inc."	13868.980000	2.000000	2018	"equinor"	1
"North American Training Solutions"	4133.400000	1.000000	2015	"equinor"	1
"North Dakota One Call Inc"	9365.150000	15.000000	2017	"equinor"	1
"North Dakota Workforce Safety & Ins"	52154.540000	2.000000	2015	"equinor"	1
"North Dakota Workforce Safety & Ins"	14314.650000	1.000000	2017	"equinor"	1
"North Dakota Workforce Safety & Ins"	38814.480000	1.000000	2018	"equinor"	1
"North Star Energy & Construction, L"	532865.060000	179.000000	2015	"equinor"	2
"Northern Production Company Inc."	4126.000000	1.000000	2015	"equinor"	1
"Northern Pump & Compression, Inc."	12240.080000	8.000000	2015	"equinor"	1
"Northern Pump & Compression, Inc."	5477.620000	5.000000	2016	"equinor"	1
"Northern Pump & Compression, Inc."	10997.340000	12.000000	2017	"equinor"	1
"Northern Pump & Compression, Inc."	5799.060000	4.000000	2018	"equinor"	2
"Northern States Fishing Tool Co Inc"	20322.750000	2.000000	2018	"equinor"	1
"Northern Valley Electrical Service"	732939.700000	154.000000	2016	"equinor"	2
